date,country,cases,deaths,recovered,new_cases,avg7_new_cases,new_deaths,avg7_new_deaths,new_recovered,avg7_new_recovered
2022-04-19,India,43047594.0,522006.0,0.0,2067.0,1368.2857142857142,40.0,38.57142857142857,0.0,0.0
2022-04-20,India,43049974.0,522062.0,0.0,2380.0,1564.4285714285713,56.0,46.42857142857143,0.0,0.0
2022-04-21,India,43052425.0,522116.0,0.0,2451.0,1779.0,54.0,53.285714285714285,0.0,0.0
2022-04-22,India,43054952.0,522149.0,0.0,2527.0,2000.7142857142858,33.0,57.42857142857143,0.0,0.0
2022-04-23,India,43057545.0,522193.0,0.0,2593.0,2206.8571428571427,44.0,63.142857142857146,0.0,0.0
2022-04-24,India,43060086.0,522223.0,0.0,2541.0,2258.0,30.0,36.857142857142854,0.0,0.0
2022-04-25,India,43060097.0,522223.0,0.0,11.0,2081.4285714285716,0.0,36.714285714285715,0.0,0.0
2022-04-26,India,43065496.0,523654.0,0.0,5399.0,2557.4285714285716,1431.0,235.42857142857142,0.0,0.0
2022-04-27,India,43068799.0,523693.0,0.0,3303.0,2689.285714285714,39.0,233.0,0.0,0.0
2022-04-28,India,43072176.0,523753.0,0.0,3377.0,2821.5714285714284,60.0,233.85714285714286,0.0,0.0
2022-04-29,India,43075864.0,523803.0,0.0,3688.0,2987.4285714285716,50.0,236.28571428571428,0.0,0.0
2022-04-30,India,43079188.0,523843.0,0.0,3324.0,3091.8571428571427,40.0,235.71428571428572,0.0,0.0
2022-05-01,India,43082345.0,523869.0,0.0,3157.0,3179.8571428571427,26.0,235.14285714285714,0.0,0.0
2022-05-02,India,43084913.0,523889.0,0.0,2568.0,3545.1428571428573,20.0,238.0,0.0,0.0
2022-05-03,India,43088118.0,523920.0,0.0,3205.0,3231.714285714286,31.0,38.0,0.0,0.0
2022-05-04,India,43091393.0,523975.0,0.0,3275.0,3227.714285714286,55.0,40.285714285714285,0.0,0.0
2022-05-05,India,43094938.0,524002.0,0.0,3545.0,3251.714285714286,27.0,35.57142857142857,0.0,0.0
2022-05-06,India,43098743.0,524024.0,0.0,3805.0,3268.4285714285716,22.0,31.571428571428573,0.0,0.0
2022-05-07,India,43102194.0,524064.0,0.0,3451.0,3286.5714285714284,40.0,31.571428571428573,0.0,0.0
2022-05-08,India,43105401.0,524093.0,0.0,3207.0,3293.714285714286,29.0,32.0,0.0,0.0
2022-05-09,India,43107689.0,524103.0,0.0,2288.0,3253.714285714286,10.0,30.571428571428573,0.0,0.0
2022-05-10,India,43110586.0,524157.0,0.0,2897.0,3209.714285714286,54.0,33.857142857142854,0.0,0.0
2022-05-11,India,43113413.0,524181.0,0.0,2827.0,3145.714285714286,24.0,29.428571428571427,0.0,0.0
2022-05-12,India,43116254.0,524190.0,0.0,2841.0,3045.1428571428573,9.0,26.857142857142858,0.0,0.0
2022-05-13,India,43119112.0,524201.0,0.0,2858.0,2909.8571428571427,11.0,25.285714285714285,0.0,0.0
2022-05-14,India,43121599.0,524214.0,0.0,2487.0,2772.1428571428573,13.0,21.428571428571427,0.0,0.0
2022-05-15,India,43123801.0,524241.0,0.0,2202.0,2628.5714285714284,27.0,21.142857142857142,0.0,0.0
2022-05-16,India,43125370.0,524260.0,0.0,1569.0,2525.8571428571427,19.0,22.428571428571427,0.0,0.0
2022-05-17,India,43127199.0,524293.0,0.0,1829.0,2373.285714285714,33.0,19.428571428571427,0.0,0.0
2022-05-18,India,43129563.0,524303.0,0.0,2364.0,2307.1428571428573,10.0,17.428571428571427,0.0,0.0
2022-05-19,India,43131822.0,524323.0,0.0,2259.0,2224.0,20.0,19.0,0.0,0.0
2022-05-20,India,43134145.0,524348.0,0.0,2323.0,2147.5714285714284,25.0,21.0,0.0,0.0
2022-05-21,India,43136371.0,524413.0,0.0,2226.0,2110.285714285714,65.0,28.428571428571427,0.0,0.0
2022-05-22,India,43138393.0,524459.0,0.0,2022.0,2084.5714285714284,46.0,31.142857142857142,0.0,0.0
2022-05-23,India,43140068.0,524490.0,0.0,1675.0,2099.714285714286,31.0,32.857142857142854,0.0,0.0
2022-05-24,India,43142192.0,524507.0,0.0,2124.0,2141.8571428571427,17.0,30.571428571428573,0.0,0.0
2022-05-25,India,43144820.0,524525.0,0.0,2628.0,2179.5714285714284,18.0,31.714285714285715,0.0,0.0
2022-05-26,India,43147530.0,524539.0,0.0,2710.0,2244.0,14.0,30.857142857142858,0.0,0.0
2022-05-27,India,43150215.0,524572.0,0.0,2685.0,2295.714285714286,33.0,32.0,0.0,0.0
2022-05-28,India,43153043.0,524586.0,0.0,2828.0,2381.714285714286,14.0,24.714285714285715,0.0,0.0
2022-05-29,India,43155749.0,524611.0,0.0,2706.0,2479.4285714285716,25.0,21.714285714285715,0.0,0.0
2022-05-30,India,43158087.0,524630.0,0.0,2338.0,2574.1428571428573,19.0,20.0,0.0,0.0
2022-05-31,India,43160832.0,524636.0,0.0,2745.0,2662.8571428571427,6.0,18.428571428571427,0.0,0.0
2022-06-01,India,43164544.0,524641.0,0.0,3712.0,2817.714285714286,5.0,16.571428571428573,0.0,0.0
2022-06-02,India,43168585.0,524651.0,0.0,4041.0,3007.8571428571427,10.0,16.0,0.0,0.0
2022-06-03,India,43172547.0,524677.0,0.0,3962.0,3190.285714285714,26.0,15.0,0.0,0.0
2022-06-04,India,43176817.0,524692.0,0.0,4270.0,3396.285714285714,15.0,15.142857142857142,0.0,0.0
2022-06-05,India,43181335.0,524701.0,0.0,4518.0,3655.1428571428573,9.0,12.857142857142858,0.0,0.0
2022-06-06,India,43185049.0,524708.0,0.0,3714.0,3851.714285714286,7.0,11.142857142857142,0.0,0.0
2022-06-07,India,43190282.0,524715.0,0.0,5233.0,4207.142857142857,7.0,11.285714285714286,0.0,0.0
2022-06-08,India,43197522.0,524723.0,0.0,7240.0,4711.142857142857,8.0,11.714285714285714,0.0,0.0
2022-06-09,India,43205106.0,524747.0,0.0,7584.0,5217.285714285715,24.0,13.714285714285714,0.0,0.0
2022-06-10,India,43213435.0,524757.0,0.0,8329.0,5841.142857142857,10.0,11.428571428571429,0.0,0.0
2022-06-11,India,43222017.0,524761.0,0.0,8582.0,6457.142857142857,4.0,9.857142857142858,0.0,0.0
2022-06-12,India,43230101.0,524771.0,0.0,8084.0,6966.571428571428,10.0,10.0,0.0,0.0
2022-06-13,India,43236695.0,524777.0,0.0,6594.0,7378.0,6.0,9.857142857142858,0.0,0.0
2022-06-14,India,43245517.0,524792.0,0.0,8822.0,7890.714285714285,15.0,11.0,0.0,0.0
2022-06-15,India,43257730.0,524803.0,0.0,12213.0,8601.142857142857,11.0,11.428571428571429,0.0,0.0
2022-06-16,India,43270577.0,524817.0,0.0,12847.0,9353.0,14.0,10.0,0.0,0.0
2022-06-17,India,43283793.0,524840.0,0.0,13216.0,10051.142857142857,23.0,11.857142857142858,0.0,0.0
2022-06-18,India,43296692.0,524855.0,0.0,12899.0,10667.857142857143,15.0,13.428571428571429,0.0,0.0
2022-06-19,India,43309473.0,524873.0,0.0,12781.0,11338.857142857143,18.0,14.571428571428571,0.0,0.0
2022-06-20,India,43319396.0,524890.0,0.0,9923.0,11814.42857142857,17.0,16.142857142857142,0.0,0.0
2022-06-21,India,43331645.0,524903.0,0.0,12249.0,12304.0,13.0,15.857142857142858,0.0,0.0
2022-06-22,India,43344958.0,524941.0,0.0,13313.0,12461.142857142857,38.0,19.714285714285715,0.0,0.0
2022-06-23,India,43362294.0,524954.0,0.0,17336.0,13102.42857142857,13.0,19.571428571428573,0.0,0.0
2022-06-24,India,43378234.0,524974.0,0.0,15940.0,13491.57142857143,20.0,19.142857142857142,0.0,0.0
2022-06-25,India,43389973.0,524999.0,0.0,11739.0,13325.857142857143,25.0,20.571428571428573,0.0,0.0
2022-06-26,India,43407046.0,525020.0,0.0,17073.0,13939.0,21.0,21.0,0.0,0.0
2022-06-27,India,43418839.0,525047.0,0.0,11793.0,14206.142857142857,27.0,22.428571428571427,0.0,0.0
2022-06-28,India,43433345.0,525077.0,0.0,14506.0,14528.57142857143,30.0,24.857142857142858,0.0,0.0
2022-06-29,India,43452164.0,525116.0,0.0,18819.0,15315.142857142857,39.0,25.0,0.0,0.0
2022-06-30,India,43469234.0,525139.0,0.0,17070.0,15277.142857142857,23.0,26.428571428571427,0.0,0.0
2022-07-01,India,43486326.0,525168.0,0.0,17092.0,15441.714285714286,29.0,27.714285714285715,0.0,0.0
2022-07-02,India,43502429.0,525199.0,0.0,16103.0,16065.142857142857,31.0,28.571428571428573,0.0,0.0
2022-07-03,India,43518564.0,525223.0,0.0,16135.0,15931.142857142857,24.0,29.0,0.0,0.0
2022-07-04,India,43531650.0,525242.0,0.0,13086.0,16115.857142857143,19.0,27.857142857142858,0.0,0.0
2022-07-05,India,43547809.0,525270.0,0.0,16159.0,16352.0,28.0,27.571428571428573,0.0,0.0
2022-07-06,India,43566739.0,525305.0,0.0,18930.0,16367.857142857143,35.0,27.0,0.0,0.0
2022-07-07,India,43585554.0,525343.0,0.0,18815.0,16617.14285714286,38.0,29.142857142857142,0.0,0.0
2022-07-08,India,43604394.0,525386.0,0.0,18840.0,16866.85714285714,43.0,31.142857142857142,0.0,0.0
2022-07-09,India,43622651.0,525428.0,0.0,18257.0,17174.571428571428,42.0,32.714285714285715,0.0,0.0
2022-07-10,India,43639329.0,525454.0,0.0,16678.0,17252.14285714286,26.0,33.0,0.0,0.0
2022-07-11,India,43652944.0,525474.0,0.0,13615.0,17327.714285714286,20.0,33.142857142857146,0.0,0.0
2022-07-12,India,43669850.0,525519.0,0.0,16906.0,17434.428571428572,45.0,35.57142857142857,0.0,0.0
2022-07-13,India,43689989.0,525557.0,0.0,20139.0,17607.14285714286,38.0,36.0,0.0,0.0
2022-07-14,India,43710027.0,525604.0,0.0,20038.0,17781.85714285714,47.0,37.285714285714285,0.0,0.0
2022-07-15,India,43730071.0,525660.0,0.0,20044.0,17953.85714285714,56.0,39.142857142857146,0.0,0.0
2022-07-16,India,43750599.0,525709.0,0.0,20528.0,18278.285714285714,49.0,40.142857142857146,0.0,0.0
2022-07-17,India,43767534.0,525760.0,0.0,16935.0,18315.0,51.0,43.714285714285715,0.0,0.0
2022-07-18,India,43783062.0,525785.0,0.0,15528.0,18588.285714285714,25.0,44.42857142857143,0.0,0.0
2022-07-19,India,43801678.0,525821.0,0.0,18616.0,18832.571428571428,36.0,43.142857142857146,0.0,0.0
2022-07-20,India,43824728.0,525866.0,0.0,23050.0,19248.428571428572,45.0,44.142857142857146,0.0,0.0
2022-07-21,India,43847065.0,525930.0,0.0,22337.0,19576.85714285714,64.0,46.57142857142857,0.0,0.0
2022-07-22,India,43868476.0,525997.0,0.0,21411.0,19772.14285714286,67.0,48.142857142857146,0.0,0.0
2022-07-23,India,43888755.0,526033.0,0.0,20279.0,19736.571428571428,36.0,46.285714285714285,0.0,0.0
2022-07-24,India,43905621.0,526074.0,0.0,16866.0,19726.714285714286,41.0,44.857142857142854,0.0,0.0
2022-07-25,India,43920451.0,526110.0,0.0,14830.0,19627.0,36.0,46.42857142857143,0.0,0.0
2022-07-26,India,43938764.0,526167.0,0.0,18313.0,19583.714285714286,57.0,49.42857142857143,0.0,0.0
2022-07-27,India,43959321.0,526212.0,0.0,20557.0,19227.571428571428,45.0,49.42857142857143,0.0,0.0
2022-07-28,India,43979730.0,526258.0,0.0,20409.0,18952.14285714286,46.0,46.857142857142854,0.0,0.0
2022-07-29,India,44000138.0,526312.0,0.0,20408.0,18808.85714285714,54.0,45.0,0.0,0.0
2022-07-30,India,44019811.0,526357.0,0.0,19673.0,18722.285714285714,45.0,46.285714285714285,0.0,0.0
2022-07-31,India,44036275.0,526396.0,0.0,16464.0,18664.85714285714,39.0,46.0,0.0,0.0
2022-08-01,India,44050009.0,526430.0,0.0,13734.0,18508.285714285714,34.0,45.714285714285715,0.0,0.0
2022-08-02,India,44067144.0,526477.0,0.0,17135.0,18340.0,47.0,44.285714285714285,0.0,0.0
2022-08-03,India,44087037.0,526530.0,0.0,19893.0,18245.14285714286,53.0,45.42857142857143,0.0,0.0
2022-08-04,India,44107588.0,526600.0,0.0,20551.0,18265.428571428572,70.0,48.857142857142854,0.0,0.0
2022-08-05,India,44126994.0,526649.0,0.0,19406.0,18122.285714285714,49.0,48.142857142857146,0.0,0.0
2022-08-06,India,44145709.0,526689.0,0.0,18715.0,17985.428571428572,40.0,47.42857142857143,0.0,0.0
2022-08-07,India,44145709.0,526689.0,0.0,0.0,15633.42857142857,0.0,41.857142857142854,0.0,0.0
2022-08-08,India,44174650.0,526772.0,0.0,28941.0,17805.85714285714,83.0,48.857142857142854,0.0,0.0
2022-08-09,India,44190697.0,526826.0,0.0,16047.0,17650.428571428572,54.0,49.857142857142854,0.0,0.0
2022-08-10,India,44206996.0,526879.0,0.0,16299.0,17137.0,53.0,49.857142857142854,0.0,0.0
2022-08-11,India,44223557.0,526928.0,0.0,16561.0,16567.0,49.0,46.857142857142854,0.0,0.0
2022-08-12,India,44239372.0,526996.0,0.0,15815.0,16054.0,68.0,49.57142857142857,0.0,0.0
2022-08-13,India,44253464.0,527037.0,0.0,14092.0,15393.57142857143,41.0,49.714285714285715,0.0,0.0
2022-08-14,India,44268381.0,527069.0,0.0,14917.0,17524.571428571428,32.0,54.285714285714285,0.0,0.0
2022-08-15,India,44277711.0,527098.0,0.0,9330.0,14723.0,29.0,46.57142857142857,0.0,0.0
2022-08-16,India,44286256.0,527134.0,0.0,8545.0,13651.285714285714,36.0,44.0,0.0,0.0
2022-08-17,India,44298864.0,527206.0,0.0,12608.0,13124.0,72.0,46.714285714285715,0.0,0.0
2022-08-18,India,44314618.0,527253.0,0.0,15754.0,13008.714285714286,47.0,46.42857142857143,0.0,0.0
2022-08-19,India,44327890.0,527289.0,0.0,13272.0,12645.42857142857,36.0,41.857142857142854,0.0,0.0
2022-08-20,India,44339429.0,527332.0,0.0,11539.0,12280.714285714286,43.0,42.142857142857146,0.0,0.0
2022-08-21,India,44348960.0,527368.0,0.0,9531.0,11511.285714285714,36.0,42.714285714285715,0.0,0.0
2022-08-22,India,44357546.0,527416.0,0.0,8586.0,11405.0,48.0,45.42857142857143,0.0,0.0
2022-08-23,India,44368195.0,527452.0,0.0,10649.0,11705.57142857143,36.0,45.42857142857143,0.0,0.0
2022-08-24,India,44378920.0,527488.0,0.0,10725.0,11436.57142857143,36.0,40.285714285714285,0.0,0.0
2022-08-25,India,44389176.0,527556.0,0.0,10256.0,10651.142857142857,68.0,43.285714285714285,0.0,0.0
2022-08-26,India,44398696.0,527597.0,0.0,9520.0,10115.142857142857,41.0,44.0,0.0,0.0
2022-08-27,India,44408132.0,527754.0,0.0,9436.0,9814.714285714286,157.0,60.285714285714285,0.0,0.0
2022-08-28,India,44415723.0,527799.0,0.0,7591.0,9537.57142857143,45.0,61.57142857142857,0.0,0.0
2022-08-29,India,44415723.0,527799.0,0.0,0.0,8311.0,0.0,54.714285714285715,0.0,0.0
2022-08-30,India,44415723.0,527799.0,0.0,0.0,6789.714285714285,0.0,49.57142857142857,0.0,0.0
2022-08-31,India,44436339.0,527911.0,0.0,20616.0,8202.714285714286,112.0,60.42857142857143,0.0,0.0
2022-09-01,India,44442507.0,527932.0,0.0,6168.0,7618.714285714285,21.0,53.714285714285715,0.0,0.0
2022-09-02,India,44449726.0,527965.0,0.0,7219.0,7290.0,33.0,52.57142857142857,0.0,0.0
2022-09-03,India,44456535.0,527991.0,0.0,6809.0,6914.714285714285,26.0,33.857142857142854,0.0,0.0
2022-09-04,India,44462445.0,528007.0,0.0,5910.0,6674.571428571428,16.0,29.714285714285715,0.0,0.0
2022-09-05,India,44466862.0,528030.0,0.0,4417.0,7305.571428571428,23.0,33.0,0.0,0.0
2022-09-06,India,44469661.0,528057.0,0.0,2799.0,7705.428571428572,27.0,36.857142857142854,0.0,0.0
2022-09-07,India,44478636.0,528090.0,0.0,8975.0,6042.428571428572,33.0,25.571428571428573,0.0,0.0
2022-09-08,India,44484729.0,528121.0,0.0,6093.0,6031.714285714285,31.0,27.0,0.0,0.0
2022-09-09,India,44490283.0,528139.0,0.0,5554.0,5793.857142857143,18.0,24.857142857142858,0.0,0.0
2022-09-10,India,44495359.0,528150.0,0.0,5076.0,5546.285714285715,11.0,22.714285714285715,0.0,0.0
2022-09-11,India,44500580.0,528165.0,0.0,5221.0,5447.857142857143,15.0,22.571428571428573,0.0,0.0
2022-09-12,India,44502363.0,528185.0,0.0,1783.0,5071.571428571428,20.0,22.142857142857142,0.0,0.0
2022-09-13,India,44510057.0,528216.0,0.0,7694.0,5770.857142857143,31.0,22.714285714285715,0.0,0.0
2022-09-14,India,44516479.0,528250.0,0.0,6422.0,5406.142857142857,34.0,22.857142857142858,0.0,0.0
2022-09-15,India,44522777.0,528273.0,0.0,6298.0,5435.428571428572,23.0,21.714285714285715,0.0,0.0
2022-09-16,India,44528524.0,528302.0,0.0,5747.0,5463.0,29.0,23.285714285714285,0.0,0.0
2022-09-17,India,44534188.0,528337.0,0.0,5664.0,5547.0,35.0,26.714285714285715,0.0,0.0
2022-09-18,India,44539046.0,528355.0,0.0,4858.0,5495.142857142857,18.0,27.142857142857142,0.0,0.0
2022-09-19,India,44543089.0,528370.0,0.0,4043.0,5818.0,15.0,26.428571428571427,0.0,0.0
2022-09-20,India,44545011.0,528403.0,0.0,1922.0,4993.428571428572,33.0,26.714285714285715,0.0,0.0
2022-09-21,India,44553042.0,528429.0,0.0,8031.0,5223.285714285715,26.0,25.571428571428573,0.0,0.0
2022-09-22,India,44558425.0,528449.0,0.0,5383.0,5092.571428571428,20.0,25.142857142857142,0.0,0.0
2022-09-23,India,44563337.0,528487.0,0.0,4912.0,4973.285714285715,38.0,26.428571428571427,0.0,0.0
2022-09-24,India,44568114.0,528510.0,0.0,4777.0,4846.571428571428,23.0,24.714285714285715,0.0,0.0
2022-09-25,India,44572243.0,528530.0,0.0,4129.0,4742.428571428572,20.0,25.0,0.0,0.0
2022-09-26,India,44575473.0,528562.0,0.0,3230.0,4626.285714285715,32.0,27.428571428571427,0.0,0.0
2022-09-27,India,44579088.0,528584.0,0.0,3615.0,4868.142857142857,22.0,25.857142857142858,0.0,0.0
2022-09-28,India,44583360.0,528611.0,0.0,4272.0,4331.142857142857,27.0,26.0,0.0,0.0
2022-09-29,India,44587307.0,528629.0,0.0,3947.0,4126.0,18.0,25.714285714285715,0.0,0.0
2022-09-30,India,44591112.0,528655.0,0.0,3805.0,3967.8571428571427,26.0,24.0,0.0,0.0
2022-10-01,India,44594487.0,528673.0,0.0,3375.0,3767.5714285714284,18.0,23.285714285714285,0.0,0.0
2022-10-02,India,44597498.0,528701.0,0.0,3011.0,3607.8571428571427,28.0,24.428571428571427,0.0,0.0
2022-10-03,India,44599466.0,528716.0,0.0,1968.0,3427.5714285714284,15.0,22.0,0.0,0.0
2022-10-04,India,44601892.0,528733.0,0.0,2426.0,3257.714285714286,17.0,21.285714285714285,0.0,0.0
2022-10-05,India,44604463.0,528745.0,0.0,2571.0,3014.714285714286,12.0,19.142857142857142,0.0,0.0
2022-10-06,India,44606460.0,528754.0,0.0,1997.0,2736.1428571428573,9.0,17.857142857142858,0.0,0.0
2022-10-07,India,44609257.0,528778.0,0.0,2797.0,2592.1428571428573,24.0,17.571428571428573,0.0,0.0
2022-10-08,India,44612013.0,528799.0,0.0,2756.0,2503.714285714286,21.0,18.0,0.0,0.0
2022-10-09,India,44614437.0,528814.0,0.0,2424.0,2419.8571428571427,15.0,16.142857142857142,0.0,0.0
2022-10-10,India,44616394.0,528822.0,0.0,1957.0,2418.285714285714,8.0,15.142857142857142,0.0,0.0
2022-10-11,India,44616235.0,528835.0,0.0,-159.0,2049.0,13.0,14.571428571428571,0.0,0.0
2022-10-12,India,44621319.0,528847.0,0.0,5084.0,2408.0,12.0,14.571428571428571,0.0,0.0
2022-10-13,India,44623997.0,528857.0,0.0,2678.0,2505.285714285714,10.0,14.714285714285714,0.0,0.0
2022-10-14,India,44626427.0,528874.0,0.0,2430.0,2452.8571428571427,17.0,13.714285714285714,0.0,0.0
2022-10-15,India,44628828.0,528895.0,0.0,2401.0,2402.1428571428573,21.0,13.714285714285714,0.0,0.0
2022-10-16,India,44630888.0,528905.0,0.0,2060.0,2350.1428571428573,10.0,13.0,0.0,0.0
2022-10-17,India,44632430.0,528913.0,0.0,1542.0,2290.8571428571427,8.0,13.0,0.0,0.0
2022-10-18,India,44634376.0,528923.0,0.0,1946.0,2591.5714285714284,10.0,12.571428571428571,0.0,0.0
2022-10-19,India,44636517.0,528943.0,0.0,2141.0,2171.1428571428573,20.0,13.714285714285714,0.0,0.0
2022-10-20,India,44638636.0,528953.0,0.0,2119.0,2091.285714285714,10.0,13.714285714285714,0.0,0.0
2022-10-21,India,44640748.0,528957.0,0.0,2112.0,2045.857142857143,4.0,11.857142857142858,0.0,0.0
2022-10-22,India,44642742.0,528961.0,0.0,1994.0,1987.7142857142858,4.0,9.428571428571429,0.0,0.0
2022-10-23,India,44644076.0,528977.0,0.0,1334.0,1884.0,16.0,10.285714285714286,0.0,0.0
2022-10-24,India,44644938.0,528980.0,0.0,862.0,1786.857142857143,3.0,9.571428571428571,0.0,0.0
2022-10-25,India,44645768.0,528981.0,0.0,830.0,1627.4285714285713,1.0,8.285714285714286,0.0,0.0
2022-10-26,India,44646880.0,528987.0,0.0,1112.0,1480.4285714285713,6.0,6.285714285714286,0.0,0.0
2022-10-27,India,44649088.0,528999.0,0.0,2208.0,1493.142857142857,12.0,6.571428571428571,0.0,0.0
2022-10-28,India,44650662.0,529008.0,0.0,1574.0,1416.2857142857142,9.0,7.285714285714286,0.0,0.0
2022-10-29,India,44652256.0,529016.0,0.0,1594.0,1359.142857142857,8.0,7.857142857142857,0.0,0.0
2022-10-30,India,44653592.0,529024.0,0.0,1336.0,1359.4285714285713,8.0,6.714285714285714,0.0,0.0
2022-10-31,India,44654638.0,529077.0,0.0,1046.0,1385.7142857142858,53.0,13.857142857142858,0.0,0.0
2022-11-01,India,44655828.0,530452.0,0.0,1190.0,1437.142857142857,1375.0,210.14285714285714,0.0,0.0
2022-11-02,India,44655926.0,530461.0,0.0,98.0,1292.2857142857142,9.0,210.57142857142858,0.0,0.0
2022-11-03,India,44658365.0,530479.0,0.0,2439.0,1325.2857142857142,18.0,211.42857142857142,0.0,0.0
2022-11-04,India,44659447.0,530486.0,0.0,1082.0,1255.0,7.0,211.14285714285714,0.0,0.0
2022-11-05,India,44660579.0,530500.0,0.0,1132.0,1189.0,14.0,212.0,0.0,0.0
2022-11-06,India,44661504.0,530509.0,0.0,925.0,1130.2857142857142,9.0,212.14285714285714,0.0,0.0
2022-11-07,India,44660293.0,530509.0,0.0,-1211.0,807.8571428571429,0.0,204.57142857142858,0.0,0.0
2022-11-08,India,44660293.0,530509.0,0.0,0.0,637.8571428571429,0.0,8.142857142857142,0.0,0.0
2022-11-09,India,44660293.0,530509.0,0.0,0.0,623.8571428571429,0.0,6.857142857142857,0.0,0.0
2022-11-10,India,44664810.0,530520.0,0.0,4517.0,920.7142857142857,11.0,5.857142857142857,0.0,0.0
2022-11-11,India,44665643.0,530528.0,0.0,833.0,885.1428571428571,8.0,6.0,0.0,0.0
2022-11-12,India,44666372.0,530531.0,0.0,729.0,827.5714285714286,3.0,4.428571428571429,0.0,0.0
2022-11-13,India,44666924.0,530532.0,0.0,552.0,774.2857142857143,1.0,3.2857142857142856,0.0,0.0
2022-11-14,India,44667390.0,530533.0,0.0,466.0,1013.8571428571429,1.0,3.4285714285714284,0.0,0.0
2022-11-15,India,44667900.0,530535.0,0.0,510.0,1086.7142857142858,2.0,3.7142857142857144,0.0,0.0
2022-11-16,India,44668535.0,530546.0,0.0,635.0,1177.4285714285713,11.0,5.285714285714286,0.0,0.0
2022-11-17,India,44667967.0,530553.0,0.0,-568.0,451.0,7.0,4.714285714285714,0.0,0.0
2022-11-18,India,44669748.0,530570.0,0.0,1781.0,586.4285714285714,17.0,6.0,0.0,0.0
2022-11-19,India,44670240.0,530574.0,0.0,492.0,552.5714285714286,4.0,6.142857142857143,0.0,0.0
2022-11-20,India,44670646.0,530586.0,0.0,406.0,531.7142857142857,12.0,7.714285714285714,0.0,0.0
2022-11-21,India,44670940.0,530591.0,0.0,294.0,507.14285714285717,5.0,8.285714285714286,0.0,0.0
2022-11-22,India,44671300.0,530596.0,0.0,360.0,485.7142857142857,5.0,8.714285714285714,0.0,0.0
2022-11-23,India,44671708.0,530601.0,0.0,408.0,453.2857142857143,5.0,7.857142857142857,0.0,0.0
2022-11-24,India,44672048.0,530604.0,0.0,340.0,583.0,3.0,7.285714285714286,0.0,0.0
2022-11-25,India,44672442.0,530608.0,0.0,394.0,384.85714285714283,4.0,5.428571428571429,0.0,0.0
2022-11-26,India,44672787.0,530612.0,0.0,345.0,363.85714285714283,4.0,5.428571428571429,0.0,0.0
2022-11-27,India,44673078.0,530614.0,0.0,291.0,347.42857142857144,2.0,4.0,0.0,0.0
2022-11-28,India,44673293.0,530615.0,0.0,215.0,336.14285714285717,1.0,3.4285714285714284,0.0,0.0
2022-11-29,India,44673567.0,530620.0,0.0,274.0,323.85714285714283,5.0,3.4285714285714284,0.0,0.0
2022-11-30,India,44673863.0,530622.0,0.0,296.0,307.85714285714283,2.0,3.0,0.0,0.0
2022-12-01,India,44674138.0,530624.0,0.0,275.0,298.57142857142856,2.0,2.857142857142857,0.0,0.0
2022-12-02,India,44674390.0,530627.0,0.0,252.0,278.2857142857143,3.0,2.7142857142857144,0.0,0.0
2022-12-03,India,44674616.0,530628.0,0.0,226.0,261.2857142857143,1.0,2.2857142857142856,0.0,0.0
2022-12-04,India,44674842.0,530630.0,0.0,226.0,252.0,2.0,2.2857142857142856,0.0,0.0
2022-12-05,India,44675006.0,530633.0,0.0,164.0,244.71428571428572,3.0,2.5714285714285716,0.0,0.0
2022-12-06,India,44675172.0,530638.0,0.0,166.0,229.28571428571428,5.0,2.5714285714285716,0.0,0.0
2022-12-07,India,44675413.0,530647.0,0.0,241.0,221.42857142857142,9.0,3.5714285714285716,0.0,0.0
2022-12-08,India,44675662.0,530653.0,0.0,249.0,217.71428571428572,6.0,4.142857142857143,0.0,0.0
2022-12-09,India,44675872.0,530654.0,0.0,210.0,211.71428571428572,1.0,3.857142857142857,0.0,0.0
2022-12-10,India,44676045.0,530658.0,0.0,173.0,204.14285714285714,4.0,4.285714285714286,0.0,0.0
2022-12-11,India,44676045.0,530658.0,0.0,0.0,171.85714285714286,0.0,4.0,0.0,0.0
2022-12-12,India,44676318.0,530658.0,0.0,273.0,187.42857142857142,0.0,3.5714285714285716,0.0,0.0
2022-12-13,India,44676470.0,530658.0,0.0,152.0,185.42857142857142,0.0,2.857142857142857,0.0,0.0
2022-12-14,India,44676670.0,530663.0,0.0,200.0,179.57142857142858,5.0,2.2857142857142856,0.0,0.0
2022-12-15,India,44676832.0,530663.0,0.0,162.0,167.14285714285714,0.0,1.4285714285714286,0.0,0.0
2022-12-16,India,44676999.0,530667.0,0.0,167.0,161.0,4.0,1.8571428571428572,0.0,0.0
2022-12-17,India,44677175.0,530672.0,0.0,176.0,161.42857142857142,5.0,2.0,0.0,0.0
2022-12-18,India,44677310.0,530674.0,0.0,135.0,180.71428571428572,2.0,2.2857142857142856,0.0,0.0
2022-12-19,India,44677422.0,530677.0,0.0,112.0,157.71428571428572,3.0,2.7142857142857144,0.0,0.0
2022-12-20,India,44677554.0,530680.0,0.0,132.0,154.85714285714286,3.0,3.142857142857143,0.0,0.0
2022-12-21,India,44677739.0,530681.0,0.0,185.0,152.71428571428572,1.0,2.5714285714285716,0.0,0.0
2022-12-22,India,44677902.0,530690.0,0.0,163.0,152.85714285714286,9.0,3.857142857142857,0.0,0.0
